Id,Number,Timestamp,Due date,,,Uniq items ordered,Amount excluding taxes (CAD),Amount including taxes (CAD),Status,Distribution mode,Delivery date,Delivery fees (CAD),Distance to pickup (km),Vendor organization id,,Buyer organization id,,Creator organization id,,Creator logged in
UW02DzFHEw1NWhgqXGip,PO230313-7288,2024-06-17,2023-03-28,,,1,"42,5","42,5",cancelledByCustomer,delivery,2023-03-15,20,,96WfyBWlY4LIxh97AbYd,,K8CnpBgvBdcsNzKsocDp,,K8CnpBgvBdcsNzKsocDp,,TRUE
UsfsmmYmKsAwiCX5dNAJ,PO-000052,2024-06-17,2021-10-27,,,2,75,75,cancelledByVendor,delivery,2021-10-01,,,4NK5HrGBRsSOuU6DBpXX,,Hf68LT9VWlD13M0uSDZX,,,,FALSE
V9Nb392eQ043KQZafvdn,PO-000001,2024-06-17,2021-09-07,,,4,"184,45","184,45",cancelledByVendor,delivery,2021-08-25,,,b9BfyQpyz5fxTBbguFU8,,,,,,FALSE
VARohZYl4284bwfcRsCA,PO221108-4760,2024-06-17,2022-11-23,,,4,"103,6","103,6",cancelledByVendor,delivery,2022-11-09,15,,5bfmJqpmAAHRFyEckXDP,,Alfk0rtkXCazOYfEOwPT,,Alfk0rtkXCazOYfEOwPT,,TRUE
WAGy1b5mWOwbAM50nEpL,PO-000035,2024-06-17,2022-01-04,,,3,123,123,cancelledByVendor,delivery,2021-12-22,15,,5bfmJqpmAAHRFyEckXDP,,,,,,FALSE
Wg0fj22qbTvek0Hxjmtm,,2024-06-17,2021-12-02,,,12,"155,5","155,5",cancelledByCustomer,delivery,2021-11-04,,,2fnE1XiuRG39yBo7yB9S,,,,,,FALSE
Wi4E18Lj3awR9tBZqyM5,PO220729-5496,2024-06-17,2022-08-28,,,5,"916,5","916,5",cancelledByVendor,delivery,2022-08-04,0,,OosAh6jwi62Cd5fvEZ8V,,4yrii8tdlmMFhSyH85dB,,4yrii8tdlmMFhSyH85dB,,TRUE
WpCnKDrEjfm9o76EkPED,PO230222-0120,2024-06-17,2023-03-09,,,3,115,115,cancelledByVendor,delivery,2023-03-02,0,,KQHvMD1fQ7jPyrC5nWsK,,wff3QDbtmySxiUgQiaR3,,wff3QDbtmySxiUgQiaR3,,TRUE
X4MfuYsJL2Ul6N5ph6SK,PO220916-3064,2024-06-17,2022-10-01,,,1,"1,9","1,9",cancelledByVendor,delivery,2022-09-16,0,,cMU8oxxvoIYn85Ok0nIa,,,,cMU8oxxvoIYn85Ok0nIa,,TRUE
Y7pd5O6F9YfpWG4I9QOS,230629-7144,2024-06-17,2023-07-06,,,2,"219,86","219,86",cancelledByVendor,delivery,2023-07-04,0,,OosAh6jwi62Cd5fvEZ8V,,DdCumyx81ilLByGwOoPo,,OosAh6jwi62Cd5fvEZ8V,,TRUE
ZaEMv23DzJgRPhPi9gBu,PO240123-2984,2024-06-17,2024-02-07,,,7,561,561,cancelledByVendor,delivery,2024-01-25,0,,KQHvMD1fQ7jPyrC5nWsK,,yMtx9OCrdMIQKuei5zmB,,yMtx9OCrdMIQKuei5zmB,,TRUE
ZfLTNuiFDjilxnNsDfCa,PO-000003,2024-06-17,2020-11-30,,,1,40,40,cancelledByCustomer,delivery,2020-12-29,0,,oNCxXdJ88T7aEWzhTFvM,,,,,,FALSE
ZlmXXHfBzqajWVH3kNxZ,230607-0672,2024-06-17,2023-06-14,,,4,190,190,cancelledByVendor,delivery,2023-06-09,0,,OosAh6jwi62Cd5fvEZ8V,,j2o1LdybvFM5UvDkcGP6,,j2o1LdybvFM5UvDkcGP6,,TRUE
a82l8PEYAYdHQ1QVs0lr,230724-1328,2024-06-17,2023-07-31,,,5,"198,4","198,4",cancelledByVendor,delivery,2023-07-26,0,,OosAh6jwi62Cd5fvEZ8V,,pif4MhdMTcndgQuRtgvt,,pif4MhdMTcndgQuRtgvt,,TRUE
aRRFv5RVJrqBD9HHzASv,PO220731-6880,2024-06-17,2022-08-15,,,17,"139,18","140,68",cancelledByCustomer,delivery,2022-08-12,10,,De0LQFAAw6JiFjMTbVuV,,ZDiACrQIajuAaQlDwlaH,,ZDiACrQIajuAaQlDwlaH,,TRUE
c5rjQ8HuY558hQywb1yN,PO230421-0408,2024-06-17,2023-05-21,,,5,300,300,cancelledByVendor,delivery,2023-04-27,0,,OosAh6jwi62Cd5fvEZ8V,,DdCumyx81ilLByGwOoPo,,OosAh6jwi62Cd5fvEZ8V,,TRUE
c64O8esbF939JrfyTI02,PO240528-2584,2024-06-17,2024-06-27,,,13,"118,5","118,5",cancelledByVendor,delivery,2024-06-04,0,,Wg0Ey5tINc9Me5HiUNxF,,cSOCu1o8SBbbhflMyatx,,cSOCu1o8SBbbhflMyatx,,TRUE
cKHSo3iyO2B0sUVQfb48,PO240617-4176,2024-06-17,2024-07-01,,,1,130,130,cancelledByVendor,pickup,2024-06-21,,9,5SbYMzADNTSypp3CHqdt,,kPR5gdiIWhU83HolpuPz,,kPR5gdiIWhU83HolpuPz,,TRUE
cMk8SOtg5PGOgTia8cYH,PO-000003,2024-06-17,2021-09-08,,,1,44,44,cancelledByVendor,delivery,2021-08-26,0,,b9BfyQpyz5fxTBbguFU8,,,,,,FALSE
dGdH3gcQbLoXqA9GRUls,PO-000039,2024-06-17,2022-03-08,,,5,"88,25","88,25",cancelledByCustomer,delivery,2022-02-23,15,,5bfmJqpmAAHRFyEckXDP,,G58WhpsgYj8zGM0iqGlK,,,,FALSE
dU7pN3XvKfvo2vsjslWv,PO230725-9128,2024-06-17,2023-08-09,,,4,95,95,cancelledByVendor,delivery,2023-07-26,,,96WfyBWlY4LIxh97AbYd,,Lg0C1CaopJF68qFCQjd7,,Lg0C1CaopJF68qFCQjd7,,TRUE
dkXdWuBajExawcz17u9t,PO-000002,2024-06-17,2021-12-22,,,2,"95,76","95,76",cancelledByVendor,delivery,2021-11-30,,,lXTwBXZCccfVtkr55giP,,W8SkBnbSvBTdeQeTVZrN,,,,FALSE
dz6Yw7fH3tdEzf9IAnnI,PO-000098,2024-06-17,2021-09-15,,,10,"474,06","474,06",cancelledByVendor,delivery,2021-08-19,,,2fnE1XiuRG39yBo7yB9S,,,,,,FALSE
e5lF22SkcSbG0EGxZU9V,PO240502-5888,2024-06-17,2024-05-17,,,3,"77,5","77,5",cancelledByVendor,delivery,2024-05-22,0,,KQHvMD1fQ7jPyrC5nWsK,,3NroKkFtbGkcG5UqjMoA,,3NroKkFtbGkcG5UqjMoA,,TRUE
eEM2xRAtbwrxtaCSn1yZ,PO-000002,2024-06-17,2022-03-13,,,1,18,18,cancelledByVendor,delivery,2022-02-25,0,,5FNIS4eo7BI21FGxstpx,,bjIzI3whOtyyZi4FX8pf,,,,FALSE
eNG21eha9IWNRj18KbPW,PO-000020,2024-06-17,2021-07-20,,,7,"78,5","78,5",cancelledByVendor,delivery,2021-07-07,,,96WfyBWlY4LIxh97AbYd,,,,,,FALSE
edu7mXR07R7uk0uUfzjO,240521-9920,2024-06-17,2024-06-05,,,5,219,219,cancelledByVendor,delivery,2024-05-28,20,,OosAh6jwi62Cd5fvEZ8V,,3eUjyaYNteevqxIDarjQ,,3eUjyaYNteevqxIDarjQ,,TRUE
f8CgoZCvXh1YTLalqKVf,PO230918-7000,2024-06-17,2023-10-03,,,2,210,210,cancelledByCustomer,pickup,2023-09-20,,,D1p7dVRnfLnGH6oYekFm,,DLmLbdpvddd4OXpW9Ewv,,D1p7dVRnfLnGH6oYekFm,,TRUE
fJ2IgPRhwM7ymqZfGPLn,PO231229-0736,2024-06-17,2024-01-12,,,1,"303,5","304,4",cancelledByVendor,delivery,2024-01-11,6,,5SbYMzADNTSypp3CHqdt,,6j8JCZkcUN7Agv59Pqe3,,5SbYMzADNTSypp3CHqdt,,TRUE
fdLE3siLo958n5cPHNuL,PO220730-9920,2024-06-17,2022-08-14,,,2,114,114,cancelledByCustomer,delivery,2022-08-03,0,,5bfmJqpmAAHRFyEckXDP,,BGEdTOa0gCR8VWJEAm5p,,BGEdTOa0gCR8VWJEAm5p,,TRUE
g7af08JVvIQibjTz9M9J,PO230505-5416,2024-06-17,2023-05-19,,,3,"89,5","89,5",cancelledByCustomer,delivery,2023-05-10,,,96WfyBWlY4LIxh97AbYd,,wRymF2HMwVQEoJuDSred,,wRymF2HMwVQEoJuDSred,,TRUE
gotVsd2mQDrgHcjLt59C,PO230210-5024,2024-06-17,2023-03-12,,,8,287,287,cancelledByVendor,delivery,2023-02-15,,,96WfyBWlY4LIxh97AbYd,,XXFYWimSEqlKQ10nKlBg,,XXFYWimSEqlKQ10nKlBg,,TRUE
hHT3jLVVuviO6icAJKNB,PO240413-3560,2024-06-17,2024-04-28,,,1,55,55,cancelledByVendor,delivery,2024-04-17,0,,KQHvMD1fQ7jPyrC5nWsK,,3NroKkFtbGkcG5UqjMoA,,3NroKkFtbGkcG5UqjMoA,,TRUE
hSMRe3hPKo0plnuUlP7j,PO221224-7304,2024-06-17,2023-01-08,,,9,"428,18","428,18",cancelledByVendor,delivery,2023-01-04,,,kL7iDLy4sjqAEwmPrj3I,,G58WhpsgYj8zGM0iqGlK,,G58WhpsgYj8zGM0iqGlK,,TRUE
i5U2ZM9Let5KNgLe3mj8,230630-0304,2024-06-17,2023-07-07,,,3,"83,9","83,9",cancelledByVendor,delivery,2023-07-04,0,,OosAh6jwi62Cd5fvEZ8V,,k1aX5R8xFmVsZzsOf5BZ,,k1aX5R8xFmVsZzsOf5BZ,,TRUE
iGKjQzM6Kg8Lrf2hDxkT,PO230528-4080,2024-06-17,2023-06-12,,,5,"201,5","201,5",cancelledByVendor,delivery,2023-05-31,,,HFG7Xd4AF6X4hjclto0K,,,,,,FALSE
j3C8T2LqIiHC8lxLlzo3,PO240209-2784,2024-06-17,2024-02-23,,,2,"86,4","86,4",cancelledByVendor,pickup,2024-02-13,,,5SbYMzADNTSypp3CHqdt,,TTij3aVJEo1crZBTESoA,,TTij3aVJEo1crZBTESoA,,TRUE
jz9woNyTvraeUZ6nEvRr,PO230624-1768,2024-06-17,2023-07-09,,,9,"423,45","423,45",cancelledByVendor,delivery,2023-07-05,,,kL7iDLy4sjqAEwmPrj3I,,G58WhpsgYj8zGM0iqGlK,,G58WhpsgYj8zGM0iqGlK,,TRUE
kFqaWxiKv4IpFTxz9cKz,PO230725-1192,2024-06-17,2023-08-09,,,3,"121,26","121,26",cancelledByVendor,delivery,2023-07-29,20,,9v5o7nYtxHRr8wgwzc09,,enz0G1dXOsdkUgqhWJzD,,enz0G1dXOsdkUgqhWJzD,,TRUE
kJt2qe0aUeEpAUofb9ok,240508-8712,2024-06-17,2024-05-23,,,7,"528,95","528,95",cancelledByVendor,delivery,2024-05-10,,,OosAh6jwi62Cd5fvEZ8V,,,,,,FALSE
kVjzvT1ZrNcwslDxSyZd,PO-000005,2024-06-17,2022-02-16,,,5,"73,77","73,77",cancelledByVendor,delivery,2022-02-09,,,1QEz84NbcXp0r7dHxH59,,bh84nWsl3E2DxVn6raBO,,,,FALSE
kW2L96Prn5Uj36NbVYVS,PO220916-8392,2024-06-17,2022-10-01,,,1,2,2,cancelledByVendor,delivery,2022-09-16,0,,cMU8oxxvoIYn85Ok0nIa,,,,cMU8oxxvoIYn85Ok0nIa,,TRUE
lX0kBBC77350osF3A3PP,PO240528-4704,2024-06-17,2024-06-27,,,2,"8,8","8,8",cancelledByCustomer,delivery,2024-06-04,0,,Wg0Ey5tINc9Me5HiUNxF,,cSOCu1o8SBbbhflMyatx,,cSOCu1o8SBbbhflMyatx,,TRUE
lYm4a6AoTbEqm0kdF0Z5,PO240401-5376,2024-06-17,2024-05-01,,,2,156,156,cancelledByVendor,delivery,2024-04-03,,,96WfyBWlY4LIxh97AbYd,,IV7TW978aIOWyrr1P8cG,,IV7TW978aIOWyrr1P8cG,,TRUE
mJPIGqWF320amrYrOdwu,PO231016-9152,2024-06-17,2023-10-31,,,4,"160,5","160,5",cancelledByVendor,delivery,2023-10-19,,,9RMSz3WXxOJBhcHJsiq0,,g23vOGRxQiY2ciZ6v0qw,,g23vOGRxQiY2ciZ6v0qw,,TRUE
mnwdFoBNQLP9qcjRnyxk,PO230425-0672,2024-06-17,2023-05-10,,,2,"34,87","34,87",cancelledByCustomer,delivery,2023-04-29,0,,JqGLHEsc1PhtJ6VCIpyi,,,,,,FALSE
n7TbC0lo55IK5utu1dvj,PO-000206,2024-06-17,2021-11-17,,,5,120,120,cancelledByCustomer,delivery,2021-10-21,10,,2fnE1XiuRG39yBo7yB9S,,bzhP3T3xLsB5H7t27eXc,,,,FALSE
nNyb3vJWmsNwThqXySpB,PO240407-7632,2024-06-17,2024-04-22,,,4,"53,4","53,4",cancelledByVendor,delivery,2024-04-10,0,,KQHvMD1fQ7jPyrC5nWsK,,3NroKkFtbGkcG5UqjMoA,,3NroKkFtbGkcG5UqjMoA,,TRUE
o9P6ikeA4A6io1apKoR6,PO230119-6488,2024-06-17,2023-02-03,,,5,"299,91","299,91",cancelledByCustomer,delivery,2023-01-25,0,,ZfRFntWrU5zvo8gnz7ZJ,,bjIzI3whOtyyZi4FX8pf,,bjIzI3whOtyyZi4FX8pf,,TRUE
oNsYVovo18hjqjgvOmAF,PO-000001,2024-06-17,2021-11-27,,,1,"108,4","108,4",cancelledByVendor,delivery,2021-11-18,,,fkcl4ulHfy4OYTiq6jY3,,4uZwmjgqxKbD6xFoxs4S,,,,FALSE
otIrSHCkxCYtl52J5zlF,PO-000001,2024-06-17,2021-11-03,,,2,"95,76","95,76",cancelledByVendor,delivery,2021-10-13,,,lXTwBXZCccfVtkr55giP,,jMnGfBkwn6XFacanPWbO,,,,FALSE
pGfv7d8ui4oF0eTAnlcx,PO230801-0768,2024-06-17,2023-08-16,,,1,400,400,cancelledByCustomer,pickup,2023-08-02,,,D1p7dVRnfLnGH6oYekFm,,DLmLbdpvddd4OXpW9Ewv,,DLmLbdpvddd4OXpW9Ewv,,TRUE
rEtKBRdiA1jUEqSjnXi7,PO240528-3032,2024-06-17,2024-06-27,,,7,"103,5","103,5",cancelledByCustomer,delivery,2024-06-04,0,,Wg0Ey5tINc9Me5HiUNxF,,cSOCu1o8SBbbhflMyatx,,cSOCu1o8SBbbhflMyatx,,TRUE
rMwd8gZBjOrVqd0jrFQw,PO221021-5192,2024-06-17,2022-11-05,,,3,110,110,cancelledByVendor,delivery,2022-10-27,0,,KQHvMD1fQ7jPyrC5nWsK,,XXFYWimSEqlKQ10nKlBg,,XXFYWimSEqlKQ10nKlBg,,TRUE
rNEwkKBLwPul0utAoK6x,230626-1552,2024-06-17,2023-07-03,,,2,162,162,cancelledByVendor,delivery,2023-07-04,0,,OosAh6jwi62Cd5fvEZ8V,,DdCumyx81ilLByGwOoPo,,DdCumyx81ilLByGwOoPo,,TRUE
rSDEWoWGDCyb8U0f7lZs,PO-000015,2024-06-17,2021-10-21,,,3,141,141,cancelledByCustomer,delivery,2021-11-04,0,,xNtjzzMTE4Jfvrml7yaw,,dUyhWhwpMUpHfTDsEUus,,,,FALSE
rcxvb353e2GF3pj1HKfL,PO231031-0784,2024-06-17,2023-11-14,,,3,"162,6","162,6",cancelledByVendor,pickup,2023-11-02,,,5SbYMzADNTSypp3CHqdt,,zUSbxmxRpdcgdKQPanB3,,zUSbxmxRpdcgdKQPanB3,,TRUE
rdC47vNxobMu6WGH6oyl,PO221006-7440,2024-06-17,2022-11-05,,,2,126,126,cancelledByVendor,delivery,2022-10-13,0,,OosAh6jwi62Cd5fvEZ8V,,LKcIpGMiK6kvzXPRnFFx,,LKcIpGMiK6kvzXPRnFFx,,TRUE
rpCaSGifT9pI75ncjbYv,PO230605-9184,2024-06-17,2023-06-19,,,1,"16,5","17,4",cancelledByVendor,delivery,2023-06-07,6,,5SbYMzADNTSypp3CHqdt,,LKFpujBziDxeVDbV5uO1,,5SbYMzADNTSypp3CHqdt,,TRUE
rtk7m2zzzMKMfN5HNWvW,PO220826-8344,2024-06-17,2022-09-25,,,2,"149,28","149,28",cancelledByVendor,delivery,2022-08-30,,,lXTwBXZCccfVtkr55giP,,XQ2IoTsjToBM5GfqHoeW,,,,FALSE
s31MQXnFD3AjkysWYd6I,PO230706-0224,2024-06-17,2023-07-21,,,8,"49,75","49,75",cancelledByVendor,pickup,2023-07-08,,,9RMSz3WXxOJBhcHJsiq0,,guKFKb8u6PAwUuSdVvJq,,guKFKb8u6PAwUuSdVvJq,,TRUE
sOAxHZZeNyD8QsCFsvZe,PO220916-5608,2024-06-17,2022-10-01,,,1,"1,9","1,9",cancelledByVendor,delivery,2022-09-17,0,,cMU8oxxvoIYn85Ok0nIa,,,,cMU8oxxvoIYn85Ok0nIa,,TRUE
tLw4k1jTO0nCXqUA1yWr,PO220502-0632,2024-06-17,2022-05-17,,,4,282,282,cancelledByVendor,delivery,2022-05-05,0,,pnuZvQdo57xLhdwSHviS,,4IBKbfJGG5Z1DEx7CEP2,,4IBKbfJGG5Z1DEx7CEP2,,TRUE
tUXp5x92QPNp1TpBGjek,PO220911-8136,2024-06-17,2022-09-26,,,9,"402,62","402,62",cancelledByVendor,delivery,2022-09-21,,,kL7iDLy4sjqAEwmPrj3I,,G58WhpsgYj8zGM0iqGlK,,G58WhpsgYj8zGM0iqGlK,,TRUE
tdpZGjGRgRS8F0g8imt8,PO221031-9000,2024-06-17,2022-11-30,,,2,0,0,cancelledByVendor,pickup,2022-10-31,,17,WcFItrYB1u7l8TbljPxx,,cqL1UymTVbNtGL7cyhR2,,WcFItrYB1u7l8TbljPxx,,TRUE
tec1oLGnQTSNGM3bhxIT,231214-5288,2024-06-17,2023-12-21,,,6,"363,65","363,65",cancelledByVendor,delivery,2023-12-19,,,OosAh6jwi62Cd5fvEZ8V,,DdCumyx81ilLByGwOoPo,,DdCumyx81ilLByGwOoPo,,TRUE
tmrJvfwaX9hsIlRCspiM,PO-000025,2024-06-17,2021-12-07,,,7,100,100,cancelledByCustomer,delivery,2021-11-25,0,,5bfmJqpmAAHRFyEckXDP,,BGEdTOa0gCR8VWJEAm5p,,,,FALSE
u9zBwBg8VTjeRL01Kelq,PO220712-6336,2024-06-17,2022-07-27,,,2,"45,9","45,9",cancelledByVendor,delivery,2022-07-14,0,,b9BfyQpyz5fxTBbguFU8,,,,b9BfyQpyz5fxTBbguFU8,,TRUE
uHrGbz2AFFdjhu85q7sm,PO-000095,2024-06-17,2022-01-05,,,1,90,90,cancelledByCustomer,delivery,2021-12-08,,,96WfyBWlY4LIxh97AbYd,,1xqK3yfuYjdPMMkmwnyn,,1xqK3yfuYjdPMMkmwnyn,,TRUE
ua2DUOTkMAPXMKSAmo1E,PO-000001,2024-06-17,2022-04-21,,,3,1327,1327,cancelledByVendor,delivery,2022-06-15,15,,jBvf2RQNcEuT3PkwCJ73,,,,,,FALSE
uf5Ya2jh84gIxN3dwv5P,PO240614-2312,2024-06-17,2024-06-27,,,3,"17,85","17,85",cancelledByCustomer,pickup,2024-06-15,,2,5SbYMzADNTSypp3CHqdt,,WeZ9pOUUBF3fFfGVoHIq,,WeZ9pOUUBF3fFfGVoHIq,,TRUE
uzMAcdP52er9zZLJNv6D,,2024-06-17,2021-12-03,,,7,"271,35","271,35",cancelledByCustomer,delivery,2021-11-23,0,,5bfmJqpmAAHRFyEckXDP,,eYgHFFYXWX6bZ27RAxsk,,,,FALSE
vjE9uBAym5Sq0BOaqCI7,PO220613-6520,2024-06-17,2022-06-28,,,1,"107,5",109,cancelledByCustomer,delivery,2022-06-17,10,,De0LQFAAw6JiFjMTbVuV,,kPR5gdiIWhU83HolpuPz,,kPR5gdiIWhU83HolpuPz,,TRUE
vrtKZR4UCcljCcKAnajv,PO240424-4592,2024-06-17,2024-05-09,,,1,60,60,cancelledByVendor,delivery,2024-05-01,0,,KQHvMD1fQ7jPyrC5nWsK,,3NroKkFtbGkcG5UqjMoA,,3NroKkFtbGkcG5UqjMoA,,TRUE
vslFnJzVakzK9rKu4fjR,PO-000003,2024-06-17,2021-12-08,,,7,281,281,cancelledByVendor,delivery,2021-11-11,,,2fnE1XiuRG39yBo7yB9S,,y8wifilUDIxGFzk61Inf,,,,FALSE
x7xLYoFieHHKm1TiWriF,230617-6008,2024-06-17,2023-06-24,,,6,"182,5","182,5",cancelledByVendor,delivery,2023-06-20,0,,OosAh6jwi62Cd5fvEZ8V,,pif4MhdMTcndgQuRtgvt,,pif4MhdMTcndgQuRtgvt,,TRUE
xKnZEPXadfGEfUwVbmUx,PO220921-2184,2024-06-17,2022-10-21,,,3,145,145,cancelledByVendor,delivery,2022-09-29,0,,WcFItrYB1u7l8TbljPxx,,WyHbReCeoyAtXVP2K7pg,,WcFItrYB1u7l8TbljPxx,,TRUE
xTj0OelP0jWLfLaEhg8f,PO230130-9744,2024-06-17,2023-02-13,,,1,"202,5","202,5",cancelledByVendor,pickup,2023-01-04,,,5SbYMzADNTSypp3CHqdt,,TgnMntaXQmST6m6EYIvt,,5SbYMzADNTSypp3CHqdt,,TRUE
xX15FkbJUuyTdcM9aIFv,PO220818-7064,2024-06-17,2022-09-17,,,1,100,100,cancelledByVendor,pickup,2022-08-19,,,WcFItrYB1u7l8TbljPxx,,,,WcFItrYB1u7l8TbljPxx,,TRUE
yYpfRYzEawFkq3MlsEYe,F230716-0808,2024-06-17,2023-08-15,,,4,"113,5","113,5",cancelledByCustomer,delivery,2023-07-19,,,8ZfwHCX7pPG1WOcWJjps,,,,8ZfwHCX7pPG1WOcWJjps,,TRUE
zMZIX0mTDlFoqQa1jUeA,PO230403-3296,2024-06-17,2023-04-18,,,2,"49,55","49,55",cancelledByCustomer,delivery,2023-04-08,0,,JqGLHEsc1PhtJ6VCIpyi,,,,,,FALSE
zgriS0rvHoinxT4ylQHM,PO220916-2160,2024-06-17,2022-10-01,,,1,2,2,cancelledByVendor,delivery,2022-09-17,0,,cMU8oxxvoIYn85Ok0nIa,,,,cMU8oxxvoIYn85Ok0nIa,,TRUE
